productId_type,productId_value,conditionDisplayName,conditionId,endTime,country,listingType,buyItNowAvailable,bestOfferEnabled,paymentMethod,expeditedShipping,shippingType,isShippingFree,returnsAccepted,feedbackRatingStar,feedbackScore,positiveFeedbackPercent,topRatedSeller,value,sellingState,endHour,endWeekday
1,205,3,1,2016-02-19T17:09:03.000Z,36,0,0,0,0,0,2,0,1,2,0,0.0,0,0.0,0,17,4
1,205,4,3,2016-02-19T17:06:20.000Z,41,0,0,0,0,1,0,0,0,3,944,100.0,0,0.0,0,17,4
1,205,5,4,2016-02-19T17:03:14.000Z,41,0,0,0,0,1,0,0,0,9,31,100.0,0,0.0,0,17,4
1,205,0,5,2016-02-19T17:02:46.000Z,41,1,0,1,0,0,0,0,0,9,33,100.0,0,80.0,0,17,4
0,46,5,4,2016-02-19T16:57:37.000Z,41,0,0,0,0,1,2,0,0,2,0,0.0,0,0.0,0,16,4
0,63,5,4,2016-02-19T16:48:08.000Z,41,1,0,1,0,0,0,0,1,10,11021,99.9,1,950.0,0,16,4
0,100,2,0,2016-02-19T16:40:53.000Z,41,1,0,0,0,1,4,1,1,8,43601,99.7,1,1748.57,0,16,4
1,205,5,4,2016-02-19T16:37:24.000Z,41,1,0,0,0,1,4,1,0,7,113,97.5,1,625.0,0,16,4
0,48,5,4,2016-02-19T16:37:11.000Z,41,1,0,0,0,1,0,0,0,7,140,98.0,0,799.0,0,16,4
0,165,5,4,2016-02-19T16:31:14.000Z,41,0,0,0,0,1,0,0,0,7,242,97.8,0,0.0,0,16,4
0,13,5,4,2016-02-19T16:30:28.000Z,41,0,0,0,0,0,3,0,1,5,1101,100.0,1,0.0,0,16,4
0,86,5,4,2016-02-19T16:28:03.000Z,41,0,0,0,0,0,4,1,0,9,19,100.0,0,0.0,0,16,4
0,96,5,4,2016-02-19T16:26:06.000Z,41,1,0,0,0,0,0,0,1,10,11024,99.9,1,485.0,0,16,4
0,43,0,5,2016-02-19T16:23:10.000Z,41,0,0,0,0,0,2,0,0,0,76,100.0,0,0.0,0,16,4
1,205,5,4,2016-02-19T16:17:16.000Z,4,1,0,1,0,1,2,0,0,3,785,100.0,0,325.0,0,16,4
0,88,5,4,2016-02-19T16:13:06.000Z,41,0,0,0,0,1,2,0,0,7,256,100.0,0,0.0,0,16,4
1,205,0,5,2016-02-19T16:11:31.000Z,41,0,0,0,0,1,4,1,0,0,71,100.0,0,0.0,0,16,4
1,205,2,0,2016-02-19T16:11:21.000Z,41,1,0,1,0,0,4,1,1,10,17280,99.5,0,1100.0,0,16,4
1,205,5,4,2016-02-19T16:10:28.000Z,41,1,0,0,0,0,2,0,1,1,9591,99.8,1,925.0,0,16,4
1,205,5,4,2016-02-19T16:06:12.000Z,41,1,0,1,0,0,3,0,1,5,3182,100.0,1,302.0,0,16,4
1,205,5,4,2016-02-19T16:05:00.000Z,41,1,0,1,0,1,4,1,1,10,10582,99.6,0,149.0,0,16,4
0,96,5,4,2016-02-19T16:03:38.000Z,41,0,0,0,0,0,0,0,1,10,11020,99.9,1,0.0,0,16,4
0,20,4,3,2016-02-19T16:01:14.000Z,41,1,0,1,0,0,3,0,1,3,581,98.9,0,111.0,0,16,4
0,201,5,4,2016-02-19T16:00:56.000Z,41,0,0,0,0,0,3,0,1,5,3184,99.5,0,0.0,0,16,4
1,205,5,4,2016-02-19T15:52:44.000Z,41,1,0,1,0,0,3,0,1,3,879,99.0,0,815.0,0,15,4
1,205,5,4,2016-02-19T15:51:47.000Z,41,1,0,0,0,1,4,1,0,7,292,99.2,0,489.99,0,15,4
1,205,5,4,2016-02-19T15:51:36.000Z,41,1,0,0,0,0,3,0,1,3,617,100.0,0,1489.0,0,15,4
1,205,5,4,2016-02-19T15:49:35.000Z,41,0,0,0,0,0,2,0,1,7,243,100.0,0,0.0,0,15,4
1,205,5,4,2016-02-19T15:34:42.000Z,41,1,0,1,0,1,2,0,0,7,404,100.0,0,595.0,0,15,4
0,43,2,0,2016-02-19T15:33:37.000Z,41,1,0,0,0,1,4,1,0,5,1239,100.0,0,979.95,0,15,4
1,205,5,4,2016-02-19T15:28:28.000Z,41,1,0,0,0,1,3,0,1,1,6433,99.2,1,1499.99,0,15,4
0,43,5,4,2016-02-19T15:22:53.000Z,41,1,0,0,0,1,3,0,1,5,1269,99.6,1,529.99,0,15,4
0,14,4,3,2016-02-19T15:16:11.000Z,41,1,0,0,0,1,3,0,1,3,579,99.2,1,580.0,0,15,4
0,18,5,4,2016-02-19T15:13:16.000Z,41,1,0,0,0,1,4,1,1,8,28225,99.9,1,399.0,0,15,4
1,205,5,4,2016-02-19T15:11:09.000Z,41,1,0,1,0,1,2,0,0,7,210,100.0,0,870.0,0,15,4
0,45,5,4,2016-02-19T15:06:38.000Z,41,1,0,1,0,0,4,1,1,3,649,100.0,1,699.0,0,15,4
0,43,4,3,2016-02-19T15:04:24.000Z,41,0,0,0,0,0,0,0,0,0,95,66.7,0,0.0,0,15,4
0,186,5,4,2016-02-19T15:03:51.000Z,41,1,0,1,0,1,0,0,0,9,20,100.0,0,137.85,0,15,4
1,205,5,4,2016-02-19T14:50:21.000Z,41,1,0,1,0,1,0,0,1,2,6,100.0,0,300.0,0,14,4
0,43,5,4,2016-02-19T14:42:17.000Z,41,1,0,1,0,0,0,0,0,9,31,100.0,0,510.0,0,14,4
0,200,0,5,2016-02-19T14:42:10.000Z,41,1,0,1,0,1,4,1,0,3,568,100.0,0,250.0,0,14,4
1,205,5,4,2016-02-19T14:31:34.000Z,41,1,0,1,0,0,3,0,0,3,591,99.3,1,600.0,0,14,4
0,98,5,4,2016-02-19T14:27:29.000Z,41,1,0,0,0,1,3,0,1,5,2906,100.0,1,1289.0,0,14,4
1,205,0,5,2016-02-19T14:26:07.000Z,41,0,0,0,0,1,0,0,0,7,296,100.0,0,0.0,0,14,4
0,196,5,4,2016-02-19T14:23:32.000Z,41,1,0,1,0,0,3,0,1,7,272,100.0,0,410.0,0,14,4
0,39,5,4,2016-02-19T14:23:15.000Z,41,1,0,0,0,1,3,0,1,5,1888,100.0,1,995.0,0,14,4
1,205,5,4,2016-02-19T14:07:58.000Z,41,1,0,0,0,1,4,1,1,7,356,100.0,0,789.99,0,14,4
0,49,4,3,2016-02-19T14:04:14.000Z,41,1,0,0,0,0,4,1,1,8,47847,99.6,1,775.0,0,14,4
1,205,5,4,2016-02-19T13:56:54.000Z,41,1,0,0,0,1,4,1,0,9,38,100.0,0,750.0,0,13,4
1,205,5,4,2016-02-19T13:52:19.000Z,41,1,0,0,0,0,3,0,1,5,1076,99.8,1,440.0,0,13,4
1,205,5,4,2016-02-19T13:51:38.000Z,41,1,0,1,0,0,0,0,1,9,44,100.0,0,1180.0,0,13,4
0,189,0,5,2016-02-19T13:43:28.000Z,41,1,0,1,0,1,0,0,0,9,30,100.0,0,200.0,0,13,4
0,195,5,4,2016-02-19T13:43:06.000Z,41,0,0,0,0,0,0,0,0,7,212,100.0,0,0.0,0,13,4
0,90,5,4,2016-02-19T13:39:12.000Z,41,1,0,0,0,0,4,1,1,8,40517,99.4,0,800.0,0,13,4
0,49,5,4,2016-02-19T13:21:14.000Z,41,0,0,0,0,1,0,0,1,7,356,96.4,0,0.0,0,13,4
1,205,0,5,2016-02-19T13:15:59.000Z,41,1,0,1,0,1,2,0,0,9,12,100.0,0,500.0,0,13,4
1,205,2,0,2016-02-19T13:14:42.000Z,41,1,0,1,0,1,0,0,1,7,183,100.0,0,1199.0,0,13,4
0,24,0,5,2016-02-19T13:11:11.000Z,41,1,0,1,0,0,3,0,1,0,89,100.0,0,160.0,0,13,4
1,205,2,0,2016-02-19T13:07:02.000Z,41,1,0,0,0,1,3,0,1,7,193,100.0,0,1699.0,0,13,4
0,200,5,4,2016-02-19T12:54:22.000Z,41,1,0,1,0,1,0,0,0,9,24,100.0,0,499.0,0,12,4
1,205,5,4,2016-02-19T12:46:13.000Z,41,1,0,0,0,0,3,0,1,0,58,97.8,0,750.0,0,12,4
0,93,3,1,2016-02-19T12:38:55.000Z,41,1,0,1,0,1,4,1,0,7,214,100.0,0,1150.0,0,12,4
1,205,5,4,2016-02-19T12:31:47.000Z,41,1,0,0,0,1,4,1,1,1,6722,100.0,1,189.99,0,12,4
1,205,5,4,2016-02-19T12:23:10.000Z,41,1,0,0,0,0,2,0,1,5,1811,99.5,1,749.99,0,12,4
1,205,0,5,2016-02-19T12:21:24.000Z,41,1,0,0,0,0,2,0,0,5,1806,99.5,1,569.99,0,12,4
1,205,2,0,2016-02-19T12:10:33.000Z,41,1,0,0,0,0,4,1,0,2,0,0.0,0,1620.0,0,12,4
0,36,3,1,2016-02-19T12:06:20.000Z,41,1,0,1,0,1,4,1,0,0,66,100.0,0,1199.0,0,12,4
1,205,0,5,2016-02-19T12:06:05.000Z,41,1,0,0,0,0,3,0,0,1,6437,99.5,0,164.99,0,12,4
0,165,4,3,2016-02-19T12:04:31.000Z,41,1,0,0,0,1,4,1,1,5,1464,100.0,1,349.95,0,12,4
0,86,0,5,2016-02-19T11:37:02.000Z,41,1,0,0,0,0,2,0,0,10,19166,99.8,1,99.0,0,11,4
1,205,5,4,2016-02-19T11:33:11.000Z,41,1,0,0,0,1,4,1,1,7,122,100.0,0,300.0,0,11,4
0,14,5,4,2016-02-19T11:29:04.000Z,41,1,0,1,0,0,0,0,1,5,2202,99.4,1,480.0,0,11,4
1,205,5,4,2016-02-19T10:52:33.000Z,41,1,0,0,0,0,3,0,1,1,9816,99.9,1,1349.95,0,10,4
0,46,0,5,2016-02-19T09:45:52.000Z,41,1,0,0,0,1,3,0,0,0,60,100.0,0,615.0,0,9,4
0,14,0,5,2016-02-19T09:29:41.000Z,41,1,0,0,0,0,3,0,0,7,301,100.0,0,199.95,0,9,4
0,33,5,4,2016-02-19T09:27:13.000Z,41,1,0,0,0,1,3,0,1,7,295,100.0,0,550.0,0,9,4
0,160,5,4,2016-02-19T08:30:07.000Z,41,1,0,0,0,0,4,1,1,3,543,99.6,1,2402.99,0,8,4
0,204,5,4,2016-02-19T08:29:57.000Z,27,0,0,0,0,0,2,0,1,9,42,92.5,0,0.0,0,8,4
1,205,5,4,2016-02-19T08:00:14.000Z,41,0,0,0,0,0,2,0,1,2,0,0.0,0,0.0,0,8,4
0,13,0,5,2016-02-19T07:51:57.000Z,41,1,0,0,0,1,4,1,0,3,590,99.7,1,110.6,0,7,4
1,205,5,4,2016-02-19T07:35:46.000Z,41,1,0,0,0,0,3,0,1,0,64,100.0,0,1299.0,0,7,4
1,205,5,4,2016-02-19T07:29:35.000Z,41,0,0,0,0,0,3,0,1,7,153,100.0,1,0.0,0,7,4
1,205,5,4,2016-02-19T07:26:26.000Z,41,1,0,0,0,0,4,1,0,9,35,100.0,0,575.0,0,7,4
0,95,5,4,2016-02-19T07:02:31.000Z,41,1,0,0,0,1,4,1,1,8,28233,99.9,1,1649.0,0,7,4
1,205,2,0,2016-02-19T07:02:06.000Z,41,0,0,0,0,1,4,1,1,7,184,100.0,0,0.0,0,7,4
0,204,5,4,2016-02-19T06:57:10.000Z,41,1,0,0,0,1,0,0,0,7,128,100.0,0,350.0,0,6,4
0,84,5,4,2016-02-19T06:52:59.000Z,41,1,0,0,0,1,3,0,1,10,18093,99.9,1,800.0,0,6,4
1,205,5,4,2016-02-19T06:41:36.000Z,41,1,0,0,0,0,4,1,1,8,45632,99.6,1,179.99,0,6,4
1,205,5,4,2016-02-19T06:38:37.000Z,41,0,0,0,0,1,0,0,0,7,211,100.0,0,0.0,0,6,4
0,165,5,4,2016-02-19T06:29:35.000Z,41,1,0,1,0,0,3,0,1,5,1782,100.0,0,379.99,0,6,4
1,205,5,4,2016-02-19T06:20:42.000Z,41,1,0,0,0,1,4,1,1,5,1797,100.0,1,1525.0,0,6,4
0,88,5,4,2016-02-19T06:14:15.000Z,41,1,0,1,0,1,3,0,1,5,1839,99.9,1,1150.0,0,6,4
1,205,0,5,2016-02-19T06:14:11.000Z,41,1,0,0,0,1,4,1,0,7,361,99.2,0,130.0,0,6,4
1,205,5,4,2016-02-19T06:01:53.000Z,41,1,0,0,0,1,0,0,1,4,52340,99.0,0,419.99,0,6,4
0,63,5,4,2016-02-19T05:58:28.000Z,41,1,0,1,0,1,3,0,1,5,1343,99.2,0,1300.0,0,5,4
0,86,5,4,2016-02-19T05:57:17.000Z,41,0,0,0,0,0,4,1,1,3,648,100.0,1,0.0,0,5,4
0,7,4,3,2016-02-19T05:55:44.000Z,41,1,0,1,0,1,3,0,1,5,1926,98.1,1,800.0,0,5,4
0,90,5,4,2016-02-19T05:51:51.000Z,41,1,0,0,0,1,4,1,0,9,30,100.0,0,900.0,0,5,4
0,45,5,4,2016-02-19T05:44:44.000Z,41,1,0,0,0,1,3,0,1,5,2905,100.0,1,989.0,0,5,4
0,204,5,4,2016-02-19T05:41:33.000Z,41,0,0,0,0,0,4,1,1,0,88,100.0,0,0.0,0,5,4
0,165,0,5,2016-02-19T05:40:47.000Z,41,0,0,0,0,1,0,0,0,2,5,0.0,0,0.0,0,5,4
0,190,5,4,2016-02-19T05:23:24.000Z,41,1,0,0,0,1,0,0,0,7,341,100.0,1,345.0,0,5,4
1,205,0,5,2016-02-19T05:23:03.000Z,41,0,0,0,0,1,0,0,0,5,1935,99.0,0,0.0,0,5,4
0,181,5,4,2016-02-19T05:21:16.000Z,41,1,0,0,0,0,0,0,1,5,3498,99.5,1,394.99,0,5,4
1,205,5,4,2016-02-19T05:17:37.000Z,41,0,0,0,0,1,4,1,1,3,758,100.0,1,0.0,0,5,4
0,84,5,4,2016-02-19T05:16:45.000Z,41,1,0,0,0,0,3,0,1,7,412,100.0,1,515.0,0,5,4
1,205,5,4,2016-02-19T05:16:09.000Z,41,1,0,0,0,0,3,0,0,7,101,100.0,0,355.0,0,5,4
1,205,0,5,2016-02-19T05:15:52.000Z,41,1,0,0,0,1,0,0,0,7,259,94.1,0,117.0,0,5,4
1,205,5,4,2016-02-19T05:13:33.000Z,41,1,0,0,0,0,3,0,1,5,1523,98.1,1,599.0,0,5,4
0,14,5,4,2016-02-19T05:08:02.000Z,41,0,0,0,0,1,0,0,0,2,8,100.0,0,0.0,0,5,4
0,30,5,4,2016-02-19T05:07:42.000Z,41,0,0,0,0,1,4,1,0,3,910,100.0,0,0.0,0,5,4
0,165,0,5,2016-02-19T05:00:42.000Z,41,1,0,1,0,1,2,0,0,3,793,100.0,0,130.0,0,5,4
0,202,5,4,2016-02-19T04:56:27.000Z,41,0,0,0,0,1,2,0,0,7,262,100.0,0,0.0,0,4,4
1,205,0,5,2016-02-19T04:53:57.000Z,41,0,0,0,0,0,2,0,0,0,82,100.0,0,0.0,0,4,4
1,205,0,5,2016-02-19T04:52:48.000Z,41,0,0,0,0,1,2,0,0,3,506,100.0,0,0.0,0,4,4
0,33,0,5,2016-02-19T04:51:57.000Z,41,0,0,0,0,1,0,0,0,0,76,100.0,0,0.0,0,4,4
0,31,4,3,2016-02-19T04:46:53.000Z,41,1,0,0,0,0,4,1,1,8,47837,99.6,1,659.99,0,4,4
1,205,0,5,2016-02-19T04:40:59.000Z,41,0,0,0,0,1,3,0,0,5,2692,100.0,1,0.0,0,4,4
0,59,4,3,2016-02-19T04:39:35.000Z,41,0,0,0,0,1,4,1,0,2,0,0.0,0,0.0,0,4,4
1,205,5,4,2016-02-19T04:38:27.000Z,41,0,0,0,0,0,4,1,0,7,377,100.0,0,0.0,0,4,4
0,203,0,5,2016-02-19T04:37:58.000Z,41,0,0,0,0,1,0,0,0,0,89,96.1,0,0.0,0,4,4
1,205,0,5,2016-02-19T04:37:11.000Z,41,0,0,0,0,1,0,0,0,0,50,100.0,0,0.0,0,4,4
1,205,0,5,2016-02-19T04:31:01.000Z,41,0,0,0,0,1,0,0,0,9,15,100.0,0,0.0,0,4,4
1,205,0,5,2016-02-19T04:29:45.000Z,41,0,0,0,0,1,3,0,0,5,2692,100.0,1,0.0,0,4,4
0,124,5,4,2016-02-19T04:29:35.000Z,41,0,0,0,0,0,4,1,1,0,77,100.0,0,0.0,0,4,4
1,205,5,4,2016-02-19T04:28:01.000Z,41,1,0,0,0,0,2,0,1,5,1810,99.5,1,374.99,0,4,4
0,90,5,4,2016-02-19T04:21:57.000Z,41,0,0,0,0,0,3,0,0,7,262,100.0,0,0.0,0,4,4
0,98,2,0,2016-02-19T04:21:18.000Z,41,1,0,1,0,1,0,0,0,2,9,50.0,0,700.0,0,4,4
0,11,0,5,2016-02-19T04:14:59.000Z,41,1,0,1,0,0,4,1,0,0,73,100.0,0,65.0,0,4,4
1,205,5,4,2016-02-19T04:14:06.000Z,41,1,0,0,0,1,0,0,1,5,2418,100.0,1,969.99,0,4,4
0,95,5,4,2016-02-19T04:06:07.000Z,41,1,0,0,0,1,3,0,1,5,1888,100.0,1,2469.99,0,4,4
0,102,2,0,2016-02-19T04:02:23.000Z,41,0,0,0,0,1,2,0,0,7,121,100.0,0,0.0,0,4,4
1,205,5,4,2016-02-19T04:01:30.000Z,41,0,0,0,0,0,2,0,1,1,7133,99.8,0,0.0,0,4,4
1,205,5,4,2016-02-19T04:01:24.000Z,41,1,0,0,0,0,4,1,1,7,340,99.0,0,459.99,0,4,4
0,101,5,4,2016-02-19T03:56:36.000Z,41,1,0,0,0,0,4,1,1,3,543,99.6,1,959.0,0,3,4
0,196,0,5,2016-02-19T03:46:56.000Z,41,0,0,0,0,1,2,0,0,7,216,100.0,0,0.0,0,3,4
1,205,5,4,2016-02-19T03:46:15.000Z,41,0,0,0,0,1,4,1,0,7,139,99.4,1,0.0,0,3,4
0,39,5,4,2016-02-19T03:45:03.000Z,41,1,0,1,0,0,0,0,0,7,322,100.0,0,988.0,0,3,4
0,89,5,4,2016-02-19T03:34:24.000Z,41,0,0,0,0,0,2,0,0,7,109,100.0,0,0.0,0,3,4
1,205,5,4,2016-02-19T03:32:05.000Z,41,1,0,1,0,0,2,0,1,3,666,99.4,1,550.0,0,3,4
1,205,5,4,2016-02-19T03:30:36.000Z,41,0,0,0,0,1,2,0,0,3,500,100.0,0,0.0,0,3,4
1,205,5,4,2016-02-19T03:26:11.000Z,41,1,0,1,0,0,3,0,0,7,388,98.4,0,949.0,0,3,4
0,93,5,4,2016-02-19T03:24:21.000Z,41,0,0,0,0,1,3,0,1,7,153,97.5,0,0.0,0,3,4
0,11,5,4,2016-02-19T03:22:08.000Z,41,0,0,0,0,0,4,1,1,8,31510,99.4,0,0.0,0,3,4
1,205,5,4,2016-02-19T03:20:10.000Z,41,0,0,0,0,1,3,0,0,9,45,100.0,0,0.0,0,3,4
1,205,5,4,2016-02-19T03:18:39.000Z,41,0,0,0,0,1,0,0,0,5,1065,100.0,0,0.0,0,3,4
0,204,5,4,2016-02-19T03:18:30.000Z,41,1,0,1,0,0,3,0,0,9,21,0.0,0,395.0,0,3,4
1,205,5,4,2016-02-19T03:18:19.000Z,41,1,0,0,0,1,4,1,0,2,3,92.9,0,150.0,0,3,4
1,205,5,4,2016-02-19T03:14:48.000Z,41,0,0,0,0,0,0,0,0,9,20,94.4,0,0.0,0,3,4
1,205,0,5,2016-02-19T03:14:20.000Z,41,1,0,0,0,1,2,0,0,3,845,100.0,0,75.0,0,3,4
1,205,5,4,2016-02-19T03:13:45.000Z,41,0,0,0,0,0,2,0,0,3,884,100.0,1,0.0,0,3,4
1,205,5,4,2016-02-19T03:10:32.000Z,41,1,0,1,0,0,4,1,1,5,3425,99.1,0,1200.0,0,3,4
0,170,4,3,2016-02-19T03:07:07.000Z,41,1,0,1,0,1,4,1,0,0,70,100.0,0,480.0,0,3,4
1,205,5,4,2016-02-19T03:03:18.000Z,41,1,0,0,0,0,3,0,1,5,1523,98.1,1,899.0,0,3,4
0,43,5,4,2016-02-19T03:00:20.000Z,41,0,0,0,0,1,4,1,0,9,49,100.0,0,0.0,0,3,4
0,49,5,4,2016-02-19T02:59:10.000Z,41,1,0,0,0,1,4,1,0,7,425,100.0,1,1110.0,0,2,4
1,205,2,0,2016-02-19T02:56:38.000Z,41,1,0,0,0,0,4,1,1,3,516,100.0,1,2899.0,0,2,4
0,0,5,4,2016-02-19T02:54:53.000Z,41,1,0,1,0,0,3,0,1,3,692,98.9,1,126.65,0,2,4
1,205,4,3,2016-02-19T02:54:52.000Z,41,1,0,0,0,0,4,1,1,8,47834,99.6,1,659.99,0,2,4
0,37,0,5,2016-02-19T02:50:14.000Z,41,0,0,0,0,1,0,0,0,7,209,100.0,0,0.0,0,2,4
1,205,5,4,2016-02-19T02:46:29.000Z,41,0,0,0,0,1,0,0,0,2,0,0.0,0,0.0,0,2,4
0,43,2,0,2016-02-19T02:44:51.000Z,41,1,0,0,0,1,4,1,0,9,18,98.5,0,720.0,0,2,4
1,205,5,4,2016-02-19T02:40:44.000Z,41,0,0,0,0,1,4,1,0,7,132,100.0,0,0.0,0,2,4
0,37,4,3,2016-02-19T02:40:03.000Z,4,1,0,0,0,0,2,0,1,1,9573,99.8,0,679.99,0,2,4
0,38,5,4,2016-02-19T02:38:41.000Z,41,0,0,0,0,1,3,0,0,7,160,100.0,0,0.0,0,2,4
1,205,5,4,2016-02-19T02:37:35.000Z,41,1,0,1,0,1,2,0,0,3,561,100.0,0,2398.47,0,2,4
0,37,5,4,2016-02-19T02:36:59.000Z,41,0,0,0,0,1,0,0,0,9,18,100.0,0,0.0,0,2,4
0,11,5,4,2016-02-19T02:34:58.000Z,41,0,0,0,0,0,3,0,1,5,1101,100.0,1,0.0,0,2,4
0,67,5,4,2016-02-19T02:34:11.000Z,41,1,0,1,0,1,0,0,0,2,1,0.0,0,1075.0,0,2,4
1,205,5,4,2016-02-19T02:33:51.000Z,41,1,0,0,0,0,3,0,1,1,6423,99.2,1,625.1,0,2,4
0,189,5,4,2016-02-19T02:33:17.000Z,41,0,0,0,0,0,3,0,0,7,145,100.0,0,0.0,0,2,4
0,59,5,4,2016-02-19T02:32:39.000Z,41,1,0,1,0,1,0,0,0,7,205,98.5,0,800.0,0,2,4
1,205,5,4,2016-02-19T02:31:46.000Z,41,1,0,0,0,1,3,0,0,9,48,100.0,0,1350.0,0,2,4
0,195,5,4,2016-02-19T02:30:14.000Z,41,0,0,0,0,0,2,0,0,9,10,95.5,0,0.0,0,2,4
1,205,5,4,2016-02-19T02:26:43.000Z,41,1,0,1,0,0,3,0,1,0,89,100.0,0,774.99,0,2,4
0,100,5,4,2016-02-19T02:23:05.000Z,41,0,0,0,0,0,0,0,0,9,14,85.7,0,0.0,0,2,4
1,205,3,1,2016-02-19T02:21:23.000Z,41,0,0,0,0,1,0,0,1,10,19208,99.2,1,0.0,0,2,4
0,13,5,4,2016-02-19T02:15:22.000Z,41,0,0,0,0,1,3,0,0,7,149,99.6,0,0.0,0,2,4
0,88,5,4,2016-02-19T02:14:58.000Z,41,1,0,0,0,0,4,1,1,5,1432,98.1,0,1049.0,0,2,4
1,205,5,4,2016-02-19T02:10:51.000Z,41,1,0,0,0,0,2,0,1,5,1805,99.5,1,599.99,0,2,4
0,101,5,4,2016-02-19T02:05:02.000Z,41,1,0,1,0,1,4,1,0,0,83,100.0,0,975.0,0,2,4
0,203,5,4,2016-02-19T02:04:05.000Z,41,1,0,0,0,1,3,0,0,7,448,99.2,0,519.0,0,2,4
0,30,5,4,2016-02-19T02:04:05.000Z,41,0,0,0,0,1,3,0,1,7,204,100.0,0,0.0,0,2,4
0,190,5,4,2016-02-19T02:02:29.000Z,41,0,0,0,0,0,3,0,1,5,3422,100.0,0,0.0,0,2,4
0,53,5,4,2016-02-19T02:02:01.000Z,41,0,0,0,0,0,2,0,1,1,8213,99.8,1,0.0,0,2,4
1,205,0,5,2016-02-19T02:01:32.000Z,41,0,0,0,0,1,4,1,0,9,30,100.0,0,0.0,0,2,4
1,205,5,4,2016-02-19T02:00:23.000Z,41,0,0,0,0,1,2,0,0,3,536,100.0,0,0.0,0,2,4
1,205,5,4,2016-02-19T01:58:28.000Z,41,0,0,0,0,1,2,0,0,2,9,100.0,0,0.0,0,1,4
0,181,0,5,2016-02-19T01:54:21.000Z,41,1,0,0,0,1,4,1,0,0,85,97.5,0,125.0,0,1,4
1,205,5,4,2016-02-19T01:54:21.000Z,41,1,0,1,0,1,2,0,0,0,57,100.0,0,535.0,0,1,4
0,89,5,4,2016-02-19T01:48:38.000Z,41,0,0,0,0,1,0,0,0,7,446,100.0,0,0.0,0,1,4
1,205,5,4,2016-02-19T01:47:29.000Z,41,1,0,0,0,1,3,0,1,5,1128,100.0,1,1029.9,0,1,4
1,205,0,5,2016-02-19T01:42:53.000Z,41,1,0,0,0,0,2,0,0,5,1805,99.5,1,399.99,0,1,4
0,195,5,4,2016-02-19T01:36:58.000Z,41,1,0,0,0,1,3,0,1,1,6423,99.2,1,549.9,0,1,4
1,205,5,4,2016-02-19T01:34:36.000Z,41,1,0,0,0,1,2,0,1,5,1566,100.0,0,879.0,0,1,4
0,20,5,4,2016-02-19T01:30:27.000Z,41,0,0,0,0,1,3,0,0,7,149,99.6,0,0.0,0,1,4
1,205,0,5,2016-02-19T01:30:01.000Z,41,0,0,0,0,0,0,0,0,0,96,100.0,0,0.0,0,1,4
1,205,5,4,2016-02-19T01:26:18.000Z,41,1,0,0,0,0,4,1,0,7,431,99.5,0,839.99,0,1,4
0,24,5,4,2016-02-19T01:26:15.000Z,41,0,0,0,0,1,0,0,0,2,0,0.0,0,0.0,0,1,4
0,59,0,5,2016-02-19T01:25:46.000Z,41,1,0,0,0,1,4,1,0,0,85,97.5,0,250.0,0,1,4
0,91,5,4,2016-02-19T01:25:34.000Z,41,0,0,0,0,1,3,0,0,0,71,96.0,0,0.0,0,1,4
1,205,0,5,2016-02-19T01:24:46.000Z,41,0,0,0,0,0,2,0,1,5,3368,99.7,1,0.0,0,1,4
1,205,5,4,2016-02-19T01:22:09.000Z,41,0,0,0,0,1,2,0,0,7,274,100.0,0,0.0,0,1,4
0,196,5,4,2016-02-19T01:15:34.000Z,41,0,0,0,0,1,2,0,0,3,717,100.0,1,0.0,0,1,4
0,101,5,4,2016-02-19T01:09:14.000Z,41,1,0,0,0,0,4,1,1,8,40508,99.4,0,850.0,0,1,4
0,33,5,4,2016-02-19T01:05:07.000Z,41,1,0,0,0,1,4,1,1,7,494,100.0,0,1159.0,0,1,4
0,90,5,4,2016-02-19T01:05:01.000Z,41,1,0,0,0,1,4,1,0,0,92,100.0,0,839.99,0,1,4
1,205,0,5,2016-02-19T01:00:04.000Z,41,0,0,0,0,1,0,0,0,9,46,100.0,0,0.0,0,1,4
1,205,5,4,2016-02-19T00:59:55.000Z,41,1,0,0,0,0,4,1,1,1,6362,100.0,1,399.95,0,0,4
0,95,5,4,2016-02-19T00:52:15.000Z,41,1,0,0,0,0,3,0,1,7,301,100.0,0,1599.95,0,0,4
1,205,4,3,2016-02-19T00:45:06.000Z,41,0,0,0,0,1,4,1,0,2,1,0.0,0,0.0,0,0,4
1,205,0,5,2016-02-19T00:43:14.000Z,41,0,0,0,0,0,0,0,0,7,148,100.0,0,0.0,0,0,4
1,205,0,5,2016-02-19T00:36:57.000Z,41,0,0,0,0,0,2,0,0,7,395,100.0,0,0.0,0,0,4
1,205,5,4,2016-02-19T00:33:22.000Z,41,1,0,0,0,1,3,0,0,3,676,100.0,0,829.0,0,0,4
0,165,5,4,2016-02-19T00:31:23.000Z,41,0,0,0,0,1,3,0,1,7,147,100.0,0,0.0,0,0,4
1,205,5,4,2016-02-19T00:28:32.000Z,41,1,0,0,0,1,0,0,0,7,138,99.3,1,550.0,0,0,4
1,205,5,4,2016-02-19T00:24:21.000Z,41,1,0,1,0,1,3,0,0,3,564,99.8,0,444.0,0,0,4
1,205,5,4,2016-02-19T00:21:25.000Z,41,1,0,0,0,1,4,1,1,9,23,100.0,1,500.0,0,0,4
