productId_type,productId_value,conditionDisplayName,conditionId,country,listingType,buyItNowAvailable,bestOfferEnabled,paymentMethod,expeditedShipping,shippingType,isShippingFree,returnsAccepted,sellingState,endHour,endWeekday
0,78,2,0,20,0,0,0,0,1,4,1,0,0,3,5
1,157,0,5,20,1,0,0,0,0,3,0,0,0,9,6
1,157,0,5,20,0,0,0,0,1,0,0,1,1,4,5
1,157,0,5,20,1,0,1,0,1,0,0,0,0,3,5
1,157,5,4,20,1,0,0,0,0,3,0,1,1,3,3
0,82,5,4,20,1,0,1,0,1,2,0,0,1,3,5
1,157,5,4,20,1,0,1,0,1,3,0,0,0,2,1
1,157,5,4,20,0,0,0,0,0,2,0,1,0,3,5
1,157,2,0,20,1,0,0,0,1,3,0,1,0,18,6
1,157,2,0,20,0,0,0,0,0,4,1,0,1,3,5
1,157,5,4,20,0,0,0,0,1,3,0,0,0,3,5
0,65,5,4,20,0,0,0,0,0,4,1,0,0,3,1
1,157,5,4,20,1,0,0,0,1,3,0,0,1,14,2
1,157,5,4,20,1,0,0,0,1,3,0,1,1,2,5
0,156,0,5,20,0,0,0,0,1,3,0,0,0,2,5
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,6
0,124,5,4,20,1,0,1,0,1,3,0,1,1,14,5
0,67,5,4,20,0,0,0,0,1,4,1,0,0,2,6
1,157,0,5,20,1,0,0,0,1,0,0,0,1,19,1
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,6
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,6
0,11,5,4,20,0,0,0,0,0,4,1,1,0,2,1
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,6
0,14,5,4,20,0,0,0,0,1,4,1,0,0,2,3
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,6
0,106,4,3,20,0,1,0,0,1,4,1,1,1,20,2
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,6
1,157,5,4,20,1,0,0,0,1,3,0,1,0,17,2
1,157,1,2,20,0,0,0,0,0,2,0,1,1,2,6
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,6
0,156,5,4,20,0,0,0,0,0,0,0,0,0,2,5
1,157,5,4,20,0,0,0,0,0,0,0,0,0,2,3
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,6
1,157,5,4,20,1,0,0,0,1,3,0,1,0,19,0
0,138,0,5,20,1,0,1,0,1,0,0,0,0,3,5
0,75,5,4,20,0,0,0,0,1,4,1,0,0,2,6
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,6
0,125,5,4,20,0,1,0,0,0,2,0,0,1,2,3
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,6
0,71,5,4,20,0,0,0,0,1,0,0,0,0,21,4
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,6
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,6
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,6
0,40,0,5,20,0,0,0,0,1,0,0,0,0,23,5
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,6
1,157,4,3,20,0,0,0,0,0,0,0,1,0,2,1
1,157,0,5,20,1,0,0,0,1,4,1,0,0,6,5
1,157,1,2,20,0,0,0,0,0,3,0,1,1,2,6
1,157,5,4,20,0,0,0,0,0,2,0,1,0,1,5
1,157,5,4,20,0,1,0,0,0,0,0,0,1,1,5
0,78,5,4,20,0,0,0,0,0,4,1,1,0,1,6
0,78,5,4,20,0,0,0,0,1,0,0,0,1,23,2
0,151,0,5,20,0,0,0,0,0,2,0,0,0,1,3
1,157,5,4,20,0,0,0,0,0,2,0,1,0,2,5
1,157,0,5,20,1,0,1,0,1,4,1,0,0,1,5
1,157,5,4,20,1,0,0,0,0,3,0,1,1,1,1
1,157,0,5,20,1,0,1,0,1,3,0,0,0,16,2
0,140,5,4,20,0,0,0,0,0,2,0,0,0,1,3
0,11,5,4,20,0,0,0,0,1,2,0,0,0,1,5
0,48,0,5,20,0,0,0,0,1,0,0,0,0,1,1
0,138,0,5,20,0,0,0,0,0,0,0,0,0,1,3
1,157,5,4,20,1,0,0,6,1,3,0,1,1,20,0
0,131,5,4,2,1,0,0,0,0,2,0,1,1,22,5
0,140,0,5,20,0,0,0,0,0,0,0,0,0,1,3
0,125,0,5,20,0,0,0,0,0,0,0,0,1,11,5
1,157,5,4,20,1,0,0,6,1,3,0,1,1,1,5
0,19,5,4,20,0,0,0,0,0,4,1,1,0,1,1
0,36,2,0,20,1,0,0,0,1,3,0,1,0,1,3
1,157,4,3,20,1,0,0,0,1,2,0,0,1,1,5
0,19,4,3,20,0,0,0,0,0,0,0,0,0,1,3
0,11,5,4,20,0,0,0,0,1,2,0,0,0,1,5
1,157,2,0,20,0,0,0,0,0,2,0,0,1,1,5
1,157,5,4,20,1,0,0,0,0,4,1,0,0,8,6
0,7,5,4,20,0,0,0,0,0,3,0,0,0,1,6
1,157,5,4,20,1,0,0,0,0,3,0,1,1,1,1
1,157,5,4,20,1,0,0,0,0,3,0,1,0,18,5
1,157,5,4,20,1,0,0,0,0,3,0,1,0,18,4
1,157,5,4,20,1,0,0,0,1,3,0,1,1,1,5
0,11,0,5,20,0,0,0,0,0,0,0,0,0,1,3
1,157,5,4,20,0,0,0,0,0,2,0,1,0,1,3
0,107,3,1,20,0,0,0,0,1,4,1,0,1,1,5
1,157,5,4,20,0,0,0,0,0,0,0,0,0,1,5
0,14,5,4,20,0,0,0,0,0,4,1,1,0,1,3
0,19,5,4,20,0,0,0,0,0,4,1,1,0,1,3
0,35,5,4,20,0,0,0,0,0,0,0,1,0,1,3
1,157,5,4,20,0,0,0,0,1,3,0,0,0,0,3
0,120,5,4,20,1,0,1,0,0,4,1,0,0,16,0
1,157,5,4,20,1,0,0,0,0,2,0,1,1,14,6
0,46,5,4,20,1,0,1,0,0,4,1,1,1,13,0
1,157,5,4,20,0,0,0,0,1,3,0,0,0,0,3
1,157,5,4,20,0,0,0,0,1,2,0,0,0,0,3
1,157,5,4,20,0,0,0,0,0,0,0,0,0,0,3
1,157,5,4,20,1,0,0,0,1,0,0,0,1,20,6
0,79,4,3,20,1,0,1,0,1,3,0,1,1,0,5
0,22,5,4,20,0,0,0,0,1,0,0,0,0,12,4
1,157,2,0,20,1,0,1,0,0,4,1,1,0,8,1
1,157,5,4,20,0,0,0,0,0,0,0,0,1,0,5
0,80,5,4,20,1,0,1,0,0,4,1,1,0,19,6
0,132,0,5,20,1,0,1,0,1,0,0,0,0,2,6
0,79,2,0,20,1,0,0,0,1,4,1,1,1,7,5
1,157,5,4,20,1,0,1,0,1,3,0,1,0,16,6
1,157,5,4,20,1,0,0,0,0,2,0,0,1,0,5
0,73,5,4,20,1,0,0,0,1,3,0,1,0,17,3
1,157,5,4,20,1,0,1,0,1,4,1,0,1,22,1
0,31,5,4,20,1,0,1,0,1,3,0,1,0,1,5
0,152,5,4,20,1,0,1,0,1,3,0,1,1,13,0
0,34,5,4,20,1,0,0,0,1,4,1,0,1,0,1
1,157,5,4,20,1,0,0,0,0,3,0,1,1,0,5
1,157,5,4,20,0,0,0,0,1,0,0,1,0,0,5
0,127,0,5,20,0,0,0,0,0,3,0,0,0,0,5
0,152,0,5,20,0,0,0,0,0,3,0,0,0,0,1
1,157,5,4,20,1,0,0,0,0,0,0,0,1,0,1
1,157,5,4,20,1,0,0,0,1,3,0,1,1,23,4
0,33,5,4,20,1,0,1,0,1,3,0,0,1,23,0
1,157,2,0,20,1,0,0,0,1,4,1,1,0,4,2
0,131,5,4,20,0,0,0,0,0,3,0,0,0,23,2
0,36,5,4,20,0,1,0,0,1,0,0,0,1,23,0
0,64,5,4,20,1,0,0,0,1,3,0,1,0,13,0
0,77,5,4,20,0,0,0,0,0,4,1,1,0,23,0
1,157,5,4,20,0,0,0,0,1,0,0,0,0,23,0
0,45,5,4,20,0,0,0,0,1,0,0,0,1,23,4
1,157,0,5,20,0,0,0,0,0,2,0,0,0,23,4
0,26,0,5,20,0,0,0,0,1,0,0,0,0,23,2
1,157,0,5,20,0,0,0,0,1,0,0,0,0,23,4
1,157,0,5,20,0,0,0,0,0,2,0,0,0,23,4
1,157,5,4,20,1,0,0,0,1,4,1,0,0,14,5
0,71,5,4,20,1,0,0,0,0,3,0,0,1,23,0
0,155,0,5,20,0,0,0,0,0,4,1,0,0,23,4
0,143,0,5,20,0,0,0,0,0,2,0,0,0,10,6
1,157,5,4,20,1,0,0,0,1,2,0,0,0,18,5
1,157,5,4,20,0,0,0,0,1,0,0,0,1,23,4
0,156,5,4,20,0,0,0,0,1,2,0,0,0,17,0
1,157,0,5,20,0,0,0,0,1,3,0,0,0,23,4
0,137,0,5,20,1,0,1,0,0,4,1,0,0,2,5
0,82,3,1,20,1,0,1,0,1,3,0,1,0,23,4
0,62,5,4,20,0,0,0,0,1,3,0,0,1,13,5
1,157,5,4,20,1,0,1,0,1,0,0,0,0,23,4
0,148,5,4,20,0,0,0,0,1,0,0,0,0,22,0
0,122,0,5,20,1,0,0,0,1,2,0,0,1,22,0
1,157,0,5,20,0,0,0,0,0,2,0,0,0,3,5
1,157,5,4,20,0,0,0,0,1,0,0,0,0,22,2
1,157,5,4,20,0,0,0,0,1,0,0,0,0,22,5
1,157,5,4,20,0,0,0,0,0,2,0,0,0,22,0
0,64,4,3,20,0,0,0,0,1,4,1,0,0,22,2
0,62,0,5,20,0,0,0,0,1,0,0,0,0,22,4
0,24,5,4,20,1,0,1,0,0,2,0,1,1,22,4
0,80,5,4,20,1,0,0,0,0,3,0,1,0,21,5
1,157,0,5,20,0,0,0,0,1,0,0,0,0,22,4
1,157,5,4,20,0,0,0,0,0,2,0,1,0,22,4
0,123,0,5,20,0,0,0,0,1,0,0,0,0,22,4
1,157,5,4,20,0,1,0,0,1,2,0,0,1,22,4
1,157,5,4,20,1,0,1,0,0,4,1,0,0,1,0
0,37,0,5,20,1,0,1,0,1,0,0,1,0,13,5
1,157,5,4,20,0,0,0,0,1,0,0,0,0,22,2
1,157,2,0,20,0,0,0,0,0,2,0,0,1,2,5
1,157,2,0,20,1,0,0,0,1,0,0,0,0,23,6
1,157,5,4,20,0,0,0,0,1,0,0,0,0,22,4
0,8,5,4,20,1,0,1,0,1,3,0,0,1,7,0
1,157,5,4,20,0,0,0,0,1,0,0,0,0,22,2
0,80,2,0,20,1,0,0,0,1,0,0,0,1,21,5
0,139,5,4,20,0,0,0,0,1,3,0,0,1,22,1
1,157,3,1,20,0,0,0,0,1,4,1,0,1,22,2
1,157,5,4,20,1,0,1,0,1,4,1,0,0,23,4
0,38,5,4,20,0,0,0,0,0,2,0,0,0,22,2
1,157,5,4,20,1,0,1,0,1,4,1,0,0,10,5
1,157,5,4,20,0,0,0,0,1,0,0,0,0,22,2
0,144,5,4,20,0,0,0,0,0,2,0,0,0,22,0
1,157,5,4,20,1,0,1,0,1,0,0,1,1,22,4
0,41,5,4,20,1,0,1,0,0,3,0,1,0,15,5
1,157,2,0,20,1,0,1,0,0,3,0,0,1,18,5
1,157,5,4,20,0,0,0,0,1,2,0,0,0,22,0
0,93,5,4,20,0,0,0,0,1,0,0,0,0,22,4
0,36,5,4,20,1,0,1,0,0,4,1,1,1,22,2
1,157,5,4,20,0,0,0,0,1,0,0,0,0,21,2
1,157,5,4,20,1,0,0,0,1,0,0,1,1,21,0
1,157,5,4,20,0,0,0,0,1,0,0,0,0,22,4
1,157,5,4,20,0,0,0,0,1,2,0,0,0,21,2
1,157,5,4,20,1,0,0,0,0,4,1,1,0,21,2
1,157,0,5,20,1,0,0,0,0,3,0,1,1,21,4
0,78,5,4,20,1,0,0,0,0,3,0,1,0,7,0
0,153,5,4,20,1,0,0,0,0,3,0,1,1,21,4
0,80,3,1,20,1,0,0,0,0,4,1,0,0,20,6
1,157,5,4,20,1,0,0,4,1,4,1,0,1,21,4
0,79,1,2,20,1,0,1,0,1,3,0,1,1,5,0
1,157,5,4,20,1,0,1,0,1,2,0,0,0,16,5
1,157,4,3,20,1,0,1,0,1,3,0,1,0,16,0
0,156,5,4,20,1,0,1,0,0,2,0,0,0,10,5
1,157,5,4,20,0,0,0,0,1,0,0,0,0,21,2
1,157,5,4,20,0,0,0,0,1,2,0,0,0,21,2
1,157,5,4,20,1,0,0,0,1,3,0,0,1,21,5
1,157,5,4,18,0,0,0,0,0,4,1,0,0,21,5
0,36,5,4,20,0,0,0,0,1,0,0,0,0,21,2
1,157,5,4,20,0,0,0,0,1,0,0,0,0,21,2
1,157,5,4,20,1,0,0,0,1,0,0,0,0,21,4
0,52,5,4,20,0,0,0,0,1,0,0,0,0,21,2
0,80,4,3,20,1,0,1,0,0,2,0,1,0,0,6
0,71,4,3,20,1,0,0,0,0,4,1,1,1,20,3
0,66,5,4,20,1,0,0,0,1,0,0,0,1,21,4
0,14,5,4,20,0,0,0,0,0,2,0,0,0,21,4
1,157,5,4,20,0,0,0,0,0,2,0,0,0,7,0
0,11,5,4,20,1,0,1,0,0,2,0,1,1,21,4
0,80,5,4,20,1,0,0,0,1,3,0,1,0,21,0
1,157,5,4,20,0,1,0,0,1,3,0,0,1,21,2
0,37,2,0,20,1,0,0,0,1,3,0,1,1,21,4
0,78,2,0,20,1,0,0,0,1,4,1,1,0,21,2
1,157,2,0,20,1,0,0,0,1,3,0,0,1,0,4
1,157,5,4,20,0,0,0,0,0,2,0,1,0,21,4
0,69,5,4,20,1,0,0,0,1,4,1,1,0,21,4
0,132,5,4,20,1,0,1,0,0,2,0,0,0,17,5
0,121,0,5,20,0,0,0,0,0,2,0,1,0,20,4
0,78,0,5,20,1,0,0,0,1,4,1,0,1,14,5
1,157,5,4,20,1,0,0,0,1,4,1,1,0,19,2
0,33,5,4,20,0,0,0,0,0,2,0,0,0,20,4
1,157,3,1,20,0,0,0,4,1,0,0,0,0,20,4
0,148,5,4,20,0,0,0,4,0,0,0,1,0,20,4
1,157,0,5,20,0,0,0,0,1,0,0,1,0,20,2
0,49,0,5,20,0,0,0,0,1,0,0,0,0,20,4
1,157,2,0,20,1,0,0,0,1,4,1,0,1,20,0
1,157,5,4,20,1,0,1,0,1,0,0,0,0,14,2
0,36,5,4,20,1,0,1,0,0,2,0,1,0,5,6
0,67,5,4,20,1,0,0,0,1,0,0,0,1,20,5
1,157,2,0,20,1,0,1,0,1,4,1,0,1,20,0
1,157,4,3,20,1,0,1,0,1,3,0,1,0,21,4
1,157,0,5,20,1,0,0,0,0,4,1,0,0,14,1
0,11,5,4,20,1,0,1,0,0,2,0,0,1,20,2
1,157,0,5,20,1,0,1,0,1,3,0,1,0,20,4
0,34,0,5,20,0,0,0,0,1,3,0,1,0,20,4
0,66,5,4,20,1,0,1,0,1,2,0,0,0,21,4
1,157,2,0,20,1,0,1,0,1,3,0,0,1,20,4
0,36,2,0,20,1,0,0,0,1,4,1,1,0,19,5
1,157,5,4,20,1,0,0,0,0,3,0,1,1,20,4
1,157,5,4,20,0,0,0,0,1,2,0,0,1,15,6
0,107,5,4,20,1,0,1,0,0,2,0,0,0,23,5
0,35,5,4,20,1,0,1,9,0,4,1,1,0,20,4
1,157,5,4,20,1,0,1,0,1,0,0,1,0,20,4
0,148,0,5,20,1,0,0,0,0,4,1,0,0,20,4
1,157,0,5,20,0,0,0,0,1,4,1,0,1,20,4
1,157,5,4,20,1,0,0,0,0,2,0,0,0,21,4
1,157,5,4,20,1,0,0,0,1,3,0,0,0,20,4
0,3,5,4,20,1,0,0,0,1,4,1,1,0,9,5
1,157,4,3,20,1,0,0,0,1,0,0,1,0,13,0
1,157,4,3,20,1,0,0,0,1,0,0,1,0,11,4
1,157,5,4,20,1,0,1,0,0,4,1,1,1,0,5
0,24,5,4,20,1,0,1,0,1,0,0,0,0,3,0
1,157,4,3,20,1,0,0,0,1,0,0,1,0,15,1
1,157,5,4,20,0,0,0,0,1,3,0,0,0,19,0
0,80,2,0,20,1,0,0,0,1,3,0,1,1,19,0
0,37,2,0,20,1,0,0,0,1,2,0,1,1,19,4
1,157,2,0,20,1,0,0,6,1,4,1,1,0,17,0
0,37,0,5,20,1,0,0,0,1,4,1,0,1,19,4
0,27,0,5,20,1,0,0,0,1,4,1,0,1,19,4
0,148,0,5,20,1,0,0,0,1,4,1,0,0,13,5
0,88,5,4,20,1,0,1,0,1,0,0,0,0,20,4
0,41,0,5,20,0,0,0,0,0,2,0,1,0,19,0
0,36,2,0,20,1,0,0,0,1,4,1,1,1,8,5
1,157,5,4,20,0,1,0,0,1,4,1,1,1,19,4
1,157,0,5,20,1,0,0,0,1,0,0,0,0,20,4
0,156,3,1,20,1,0,0,0,1,2,0,0,1,15,5
0,37,2,0,20,1,0,0,0,1,2,0,1,1,19,4
1,157,5,4,20,0,0,0,0,0,3,0,0,0,19,4
1,157,5,4,20,0,0,0,0,1,0,0,0,0,19,4
1,157,5,4,20,1,0,0,0,1,3,0,1,1,23,6
0,65,5,4,20,0,1,0,0,1,4,1,0,1,19,4
1,157,5,4,20,0,0,0,0,1,0,0,0,0,19,4
0,49,4,3,20,1,0,0,0,0,4,1,1,1,16,5
0,29,5,4,20,0,0,0,0,1,0,0,0,1,19,0
0,33,5,4,20,1,0,0,0,1,3,0,0,0,1,4
0,51,4,3,20,1,0,0,0,0,4,1,1,0,16,1
0,25,5,4,20,1,0,0,0,1,4,1,1,1,15,0
0,36,5,4,20,1,0,0,0,1,4,1,1,0,22,5
1,157,5,4,20,1,0,1,0,0,4,1,1,1,19,0
0,58,5,4,20,1,0,0,0,1,3,0,1,0,19,4
1,157,0,5,20,1,0,0,0,1,0,0,0,0,19,4
1,157,4,3,20,1,0,1,0,1,0,0,1,0,18,1
1,157,4,3,20,1,0,1,0,1,0,0,1,0,13,5
1,157,4,3,20,1,0,1,0,1,0,0,1,0,13,0
0,27,5,4,20,1,0,1,0,1,4,1,0,0,16,5
1,157,4,3,20,1,0,1,0,1,0,0,1,1,15,3
1,157,4,3,20,1,0,1,0,1,0,0,1,1,15,1
1,157,2,0,20,1,0,1,0,1,4,1,0,1,19,4
1,157,5,4,20,1,0,1,0,0,4,1,1,0,3,5
1,157,0,5,20,0,1,0,0,1,0,0,0,1,3,5
1,157,5,4,20,1,0,0,0,1,3,0,1,0,21,5
0,49,5,4,20,0,0,0,0,0,4,1,1,0,19,0
1,157,0,5,20,0,0,0,0,1,0,0,0,0,19,4
1,157,2,0,20,0,0,0,0,0,2,0,0,0,19,4
1,157,5,4,20,1,0,1,0,1,0,0,1,1,20,4
0,90,5,4,20,0,0,0,0,1,0,0,1,0,18,4
0,68,5,4,20,1,0,0,0,1,4,1,1,1,18,4
0,73,5,4,20,1,0,0,0,1,3,0,1,1,18,4
0,34,5,4,20,1,0,0,0,1,3,0,1,1,18,4
1,157,5,4,20,1,0,1,0,1,3,0,1,1,18,0
0,71,5,4,20,1,0,1,0,1,4,1,0,0,19,4
1,157,0,5,20,0,0,0,0,0,2,0,0,0,18,4
1,157,5,4,20,1,0,0,0,1,3,0,1,0,9,2
0,36,2,0,20,1,0,0,0,1,3,0,1,0,19,4
0,152,0,5,20,0,0,0,0,0,4,1,1,0,18,4
0,148,5,4,20,1,0,1,0,0,4,1,0,1,18,4
1,157,4,3,20,1,0,1,0,1,0,0,0,0,17,2
1,157,4,3,20,1,0,1,0,1,0,0,1,1,11,0
0,78,2,0,20,1,0,0,0,0,4,1,0,0,4,1
1,157,5,4,20,1,0,1,0,0,4,1,1,1,18,4
0,81,2,0,20,1,0,0,0,0,4,1,0,0,15,4
1,157,5,4,20,1,0,0,0,0,0,0,1,0,19,4
1,157,0,5,20,0,0,0,0,1,4,1,0,0,18,5
1,157,5,4,20,0,0,0,0,0,2,0,0,0,18,4
1,157,5,4,20,1,0,0,0,1,4,1,0,0,18,4
1,157,5,4,20,1,0,0,0,1,4,1,0,0,18,4
1,157,5,4,20,1,0,1,0,1,2,0,0,0,14,5
0,8,0,5,20,0,0,0,0,1,4,1,0,0,18,5
0,129,5,4,20,1,0,1,0,1,4,1,0,0,22,5
0,80,3,1,20,0,0,0,0,1,0,0,0,1,19,6
1,157,4,3,20,0,1,0,0,1,0,0,0,1,18,4
0,64,5,4,20,1,0,0,0,1,3,0,1,1,18,4
0,80,2,0,20,1,0,0,0,0,4,1,0,0,17,5
1,157,5,4,20,0,0,0,0,0,3,0,0,0,18,4
1,157,5,4,20,1,0,1,0,1,2,0,0,0,5,2
0,29,5,4,20,1,0,0,0,0,3,0,1,1,18,2
0,25,5,4,20,0,0,0,0,1,0,0,0,0,18,4
1,157,5,4,20,0,0,0,0,1,0,0,1,0,18,4
1,157,5,4,20,1,0,1,0,0,4,1,1,0,19,4
1,157,5,4,20,0,0,0,0,1,0,0,1,0,18,2
1,157,5,4,20,0,0,0,0,1,0,0,0,0,19,4
0,45,5,4,20,1,0,1,0,1,0,0,0,1,18,4
1,157,5,4,20,0,0,0,0,1,4,1,1,0,18,0
1,157,0,5,20,0,0,0,0,1,0,0,1,0,18,2
1,157,5,4,20,1,0,1,0,1,2,0,0,1,18,2
0,29,5,4,20,1,0,0,0,1,3,0,1,1,18,4
0,70,0,5,20,0,0,0,0,1,4,1,0,0,18,4
1,157,0,5,20,0,0,0,0,1,2,0,0,1,18,4
0,8,5,4,20,1,0,0,0,1,3,0,1,1,14,0
1,157,4,3,20,1,0,1,0,1,0,0,1,1,18,4
0,82,2,0,20,1,0,1,0,1,3,0,0,0,5,5
1,157,5,4,20,1,0,1,0,1,0,0,0,1,22,4
1,157,5,4,20,1,0,1,0,1,0,0,1,1,17,4
1,157,0,5,20,0,0,0,0,1,4,1,0,0,17,4
1,157,5,4,20,1,0,0,0,1,3,0,1,0,14,1
0,31,5,4,20,1,0,0,0,1,3,0,1,1,17,4
1,157,5,4,20,1,0,0,0,1,4,1,0,0,6,2
0,34,5,4,20,1,0,0,0,1,3,0,1,1,17,4
1,157,5,4,20,1,0,0,0,1,3,0,1,1,17,0
0,80,5,4,20,1,0,0,0,0,4,1,0,0,18,4
1,157,5,4,20,1,0,1,0,1,0,0,0,0,18,4
1,157,5,4,20,0,0,0,0,1,0,0,0,0,17,4
1,157,0,5,20,0,0,0,4,0,2,0,0,0,17,2
1,157,5,4,20,1,0,0,0,0,3,0,1,1,17,0
1,157,5,4,20,1,0,0,0,0,3,0,1,1,17,2
0,71,5,4,20,1,0,0,0,1,3,0,1,0,22,5
1,157,0,5,20,1,0,1,0,0,4,1,1,0,18,4
1,157,5,4,20,1,0,1,0,1,4,1,0,0,17,4
0,38,5,4,20,1,0,0,0,1,4,1,1,0,23,4
1,157,5,4,20,0,1,0,0,0,0,0,0,1,3,2
1,157,2,0,20,1,0,0,0,0,4,1,1,1,20,4
1,157,0,5,20,1,0,1,0,0,3,0,1,1,17,4
1,157,0,5,20,1,0,1,0,0,3,0,1,1,17,4
1,157,5,4,20,1,0,1,0,1,4,1,0,1,17,2
1,157,2,0,20,0,0,0,0,1,3,0,0,0,17,2
1,157,5,4,20,0,0,0,0,1,0,0,1,0,17,2
0,134,5,4,20,0,0,0,0,1,0,0,0,0,17,4
1,157,2,0,20,0,0,0,0,1,4,1,0,0,17,4
0,99,5,4,20,0,0,0,0,1,2,0,1,0,17,5
1,157,5,4,20,1,0,1,0,0,2,0,0,0,2,1
0,151,0,5,20,0,0,0,0,1,2,0,1,0,17,0
0,21,5,4,20,0,0,0,0,1,2,0,1,0,17,0
0,156,5,4,20,0,0,0,0,1,2,0,1,0,17,0
0,156,5,4,20,1,0,1,0,1,3,0,1,1,17,0
1,157,5,4,20,0,0,0,0,0,3,0,1,0,17,2
1,157,5,4,20,1,0,0,0,1,0,0,1,0,16,5
0,86,5,4,20,0,1,0,0,0,4,1,1,1,16,2
1,157,5,4,20,1,0,0,0,1,0,0,1,0,3,5
1,157,5,4,20,1,0,1,4,1,4,1,0,0,17,5
0,8,4,3,20,0,0,0,0,1,0,0,0,0,16,0
1,157,5,4,20,0,0,0,0,1,0,0,0,0,16,5
1,157,5,4,20,1,0,0,0,1,0,0,1,0,15,5
1,157,0,5,20,0,0,0,0,0,2,0,1,0,16,0
1,157,5,4,20,1,0,0,0,1,0,0,1,1,16,4
1,157,5,4,20,0,0,0,0,0,2,0,0,0,16,4
0,70,5,4,20,1,0,0,0,1,0,0,1,1,22,5
1,157,5,4,20,1,0,1,0,0,4,1,1,1,16,5
0,36,5,4,20,1,0,0,0,1,4,1,1,0,21,6
0,148,5,4,20,1,0,1,0,1,3,0,1,1,17,1
1,157,5,4,20,1,0,0,0,1,0,0,1,0,22,5
1,157,5,4,20,1,0,1,0,1,0,0,0,0,20,5
0,148,5,4,20,1,0,1,0,1,3,0,1,1,16,0
1,157,5,4,20,1,0,1,0,1,3,0,1,0,22,4
0,37,5,4,20,1,0,0,0,0,3,0,0,0,16,4
1,157,5,4,20,0,0,0,0,1,2,0,0,0,16,4
1,157,5,4,20,1,0,0,0,0,3,0,1,1,16,4
0,87,2,0,20,1,0,0,0,1,4,1,1,1,16,2
1,157,5,4,20,1,0,0,0,0,3,0,1,1,16,4
0,34,5,4,20,1,0,0,0,0,3,0,1,0,12,5
1,157,5,4,20,0,0,0,0,1,4,1,1,1,14,0
0,96,5,4,20,0,0,0,0,1,0,0,0,0,2,2
0,27,5,4,20,1,0,0,0,0,3,0,1,1,16,4
1,157,5,4,20,1,0,0,0,0,4,1,1,1,16,4
0,37,5,4,20,1,0,0,0,0,3,0,0,1,4,5
1,157,5,4,20,0,0,0,0,1,0,0,0,0,16,4
1,157,0,5,20,0,0,0,0,1,3,0,1,0,16,0
0,37,5,4,20,1,0,1,0,1,4,1,1,0,11,6
0,36,5,4,20,1,0,1,0,1,3,0,1,1,16,0
1,157,5,4,20,1,0,0,0,0,3,0,1,1,16,0
1,157,5,4,20,1,0,0,0,1,3,0,1,0,4,5
0,63,5,4,20,0,0,0,0,1,4,1,0,0,16,4
1,157,5,4,20,1,0,1,0,1,4,1,0,1,22,1
0,34,5,4,20,1,0,1,0,1,3,0,1,1,16,0
1,157,5,4,20,1,0,0,0,1,4,1,1,0,1,1
0,154,4,3,20,1,0,1,0,0,3,0,1,0,16,0
0,38,5,4,20,1,0,1,0,1,3,0,1,1,15,0
1,157,5,4,20,1,0,1,0,0,0,0,0,0,16,2
0,64,5,4,20,1,0,0,0,1,4,1,1,0,14,5
0,36,5,4,20,1,0,1,0,1,3,0,1,1,15,0
0,106,5,4,20,1,0,1,0,1,3,0,1,0,21,4
1,157,5,4,20,1,0,1,0,1,3,0,1,0,22,4
1,157,5,4,20,1,0,0,0,1,4,1,0,0,18,6
0,35,5,4,20,1,0,1,0,1,3,0,0,0,1,0
0,34,5,4,20,1,0,1,0,1,3,0,1,1,15,0
0,82,5,4,20,0,1,0,0,1,0,0,0,1,11,6
1,157,0,5,20,1,0,0,0,0,2,0,0,0,15,4
0,36,5,4,20,0,0,0,0,0,4,1,1,0,15,2
1,157,5,4,20,1,0,1,0,1,4,1,0,0,20,4
0,41,5,4,20,0,0,0,0,0,2,0,0,0,14,5
0,37,5,4,20,1,0,1,0,1,0,0,0,0,0,5
1,157,5,4,20,1,0,0,0,0,4,1,0,0,22,4
1,157,2,0,20,1,0,0,0,1,4,1,1,1,16,0
1,157,4,3,20,0,0,0,4,0,2,0,1,0,14,5
1,157,5,4,20,1,0,0,0,1,3,0,0,1,14,0
1,157,5,4,20,1,0,0,0,0,2,0,1,1,19,0
1,157,5,4,20,1,0,0,0,0,3,0,1,0,16,5
0,24,5,4,20,0,0,0,0,1,0,0,0,0,14,0
0,80,5,4,20,1,0,0,0,0,0,0,0,0,14,4
1,157,5,4,2,0,0,0,0,0,2,0,0,0,14,4
0,8,5,4,20,0,0,0,0,1,3,0,0,0,14,0
1,157,5,4,20,1,0,1,0,0,3,0,1,0,17,0
1,157,0,5,20,1,0,0,0,1,4,1,0,1,14,4
